latitude,longitude,state,county
37.99,-122,California,Contra Costa County
37.98,-121.99,California,Contra Costa County
37.97,-121.99,California,Contra Costa County
37.99,-122.01,California,Contra Costa County
37.96,-121.95,California,Contra Costa County
37.97,-121.97,California,Contra Costa County
37.96,-121.97,California,Contra Costa County
37.96,-121.96,California,Contra Costa County
37.95,-121.96,California,Contra Costa County
37.96,-121.98,California,Contra Costa County
37.97,-121.98,California,Contra Costa County
37.96,-122,California,Contra Costa County
37.95,-121.97,California,Contra Costa County
37.96,-121.99,California,Contra Costa County
37.95,-121.98,California,Contra Costa County
37.97,-122.02,California,Contra Costa County
37.97,-122.03,California,Contra Costa County
37.96,-122.04,California,Contra Costa County
37.96,-122.05,California,Contra Costa County
37.95,-122.01,California,Contra Costa County
37.96,-122.02,California,Contra Costa County
37.96,-122.03,California,Contra Costa County
37.95,-122.03,California,Contra Costa County
37.95,-122.02,California,Contra Costa County
37.94,-122.02,California,Contra Costa County
37.94,-122.01,California,Contra Costa County
37.95,-122,California,Contra Costa County
37.93,-122.01,California,Contra Costa County
37.95,-122.04,California,Contra Costa County
37.94,-122.04,California,Contra Costa County
37.94,-122.03,California,Contra Costa County
37.93,-122.03,California,Contra Costa County
37.93,-122.05,California,Contra Costa County
37.92,-122.05,California,Contra Costa County
37.92,-122.02,California,Contra Costa County
37.92,-122.03,California,Contra Costa County
37.91,-122.01,California,Contra Costa County
37.91,-122.03,California,Contra Costa County
37.91,-122.06,California,Contra Costa County
37.9,-122.06,California,Contra Costa County
37.89,-122.06,California,Contra Costa County
37.93,-122.07,California,Contra Costa County
37.92,-122.07,California,Contra Costa County
37.92,-122.08,California,Contra Costa County
37.91,-122.07,California,Contra Costa County
37.9,-122.08,California,Contra Costa County
37.91,-122.09,California,Contra Costa County
37.89,-122.07,California,Contra Costa County
37.89,-122.08,California,Contra Costa County
37.88,-122.06,California,Contra Costa County
37.87,-122.05,California,Contra Costa County
37.9,-122.05,California,Contra Costa County
37.89,-122.05,California,Contra Costa County
37.89,-122.04,California,Contra Costa County
37.9,-122.04,California,Contra Costa County
37.89,-122.02,California,Contra Costa County
37.88,-122.04,California,Contra Costa County
37.86,-122.03,California,Contra Costa County
37.85,-122.04,California,Contra Costa County
37.73,-121.94,California,Contra Costa County
37.73,-121.93,California,Contra Costa County
37.74,-121.95,California,Contra Costa County
37.75,-121.94,California,Contra Costa County
37.73,-121.92,California,Contra Costa County
37.74,-121.93,California,Contra Costa County
37.79,-121.97,California,Contra Costa County
37.8,-121.98,California,Contra Costa County
37.81,-121.98,California,Contra Costa County
37.81,-121.96,California,Contra Costa County
37.8,-121.97,California,Contra Costa County
37.8,-121.94,California,Contra Costa County
37.78,-121.95,California,Contra Costa County
37.76,-121.96,California,Contra Costa County
37.76,-121.94,California,Contra Costa County
37.76,-121.93,California,Contra Costa County
37.74,-121.92,California,Contra Costa County
37.78,-121.93,California,Contra Costa County
37.74,-121.96,California,Contra Costa County
37.76,-121.97,California,Contra Costa County
37.77,-121.97,California,Contra Costa County
37.74,-121.98,California,Contra Costa County
37.84,-122.02,California,Contra Costa County
37.83,-122.01,California,Contra Costa County
37.82,-122,California,Contra Costa County
37.82,-121.99,California,Contra Costa County
37.83,-122.03,California,Contra Costa County
37.77,-121.99,California,Contra Costa County
37.81,-121.99,California,Contra Costa County
37.8,-122.02,California,Contra Costa County
37.87,-122.03,California,Contra Costa County
37.88,-122.02,California,Contra Costa County
37.87,-122.02,California,Contra Costa County
37.86,-122,California,Contra Costa County
37.87,-121.97,California,Contra Costa County
37.84,-121.96,California,Contra Costa County
37.84,-122,California,Contra Costa County
37.85,-121.96,California,Contra Costa County
37.83,-121.99,California,Contra Costa County
37.82,-121.98,California,Contra Costa County
37.81,-121.95,California,Contra Costa County
37.93,-122.1,California,Contra Costa County
37.94,-122.12,California,Contra Costa County
37.9,-122.1,California,Contra Costa County
37.9,-122.14,California,Contra Costa County
37.91,-122.12,California,Contra Costa County
37.89,-122.09,California,Contra Costa County
37.89,-122.1,California,Contra Costa County
37.89,-122.11,California,Contra Costa County
37.88,-122.11,California,Contra Costa County
37.88,-122.12,California,Contra Costa County
37.89,-122.12,California,Contra Costa County
37.89,-122.13,California,Contra Costa County
37.87,-122.13,California,Contra Costa County
37.88,-122.14,California,Contra Costa County
37.88,-122.07,California,Contra Costa County
37.88,-122.08,California,Contra Costa County
37.87,-122.08,California,Contra Costa County
37.85,-122.06,California,Contra Costa County
37.86,-122.07,California,Contra Costa County
37.86,-122.06,California,Contra Costa County
37.88,-122.1,California,Contra Costa County
37.86,-122.09,California,Contra Costa County
37.87,-122.11,California,Contra Costa County
37.85,-122.12,California,Contra Costa County
37.84,-122.08,California,Contra Costa County
37.81,-122.12,California,Contra Costa County
37.82,-122.12,California,Contra Costa County
37.83,-122.11,California,Contra Costa County
37.82,-122.08,California,Contra Costa County
37.86,-122.14,California,Contra Costa County
37.85,-122.14,California,Contra Costa County
37.84,-122.14,California,Contra Costa County
37.83,-122.16,California,Contra Costa County
37.86,-122.16,California,Contra Costa County
37.88,-122.18,California,Contra Costa County
37.86,-122.18,California,Contra Costa County
37.89,-122.16,California,Contra Costa County
37.88,-122.17,California,Contra Costa County
37.87,-122.17,California,Contra Costa County
37.88,-122.22,California,Contra Costa County
37.89,-122.2,California,Contra Costa County
37.88,-122.2,California,Contra Costa County
37.91,-122.18,California,Contra Costa County
37.9,-122.2,California,Contra Costa County
37.9,-122.18,California,Contra Costa County
37.89,-122.18,California,Contra Costa County
37.98,-121.84,California,Contra Costa County
37.97,-121.81,California,Contra Costa County
37.97,-121.78,California,Contra Costa County
37.95,-121.83,California,Contra Costa County
37.83,-121.94,California,Contra Costa County
37.82,-121.89,California,Contra Costa County
37.81,-121.91,California,Contra Costa County
37.81,-121.82,California,CAL Fire Santa Clara Unit
37.99,-121.96,California,Contra Costa County
37.94,-121.96,California,Contra Costa County
37.94,-121.95,California,Contra Costa County
37.93,-121.97,California,Contra Costa County
37.92,-122.01,California,Contra Costa County
37.92,-121.99,California,Contra Costa County
37.89,-121.93,California,Contra Costa County
37.96,-121.92,California,Contra Costa County
37.95,-121.94,California,Contra Costa County
37.93,-121.91,California,Contra Costa County
37.94,-121.94,California,Contra Costa County
37.93,-121.94,California,Contra Costa County
37.93,-121.93,California,Contra Costa County
38.02,-122.25,California,Contra Costa County
38.03,-122.25,California,Contra Costa County
38.02,-122.21,California,Contra Costa County
37.96,-122.2,California,Contra Costa County
38.06,-122.23,California,Contra Costa County
38.05,-122.23,California,Contra Costa County
38.06,-122.21,California,Contra Costa County
38.04,-122.2,California,Contra Costa County
38.03,-122.26,California,Contra Costa County
38.04,-122.27,California,Contra Costa County
38.04,-122.26,California,Contra Costa County
38.05,-122.25,California,Contra Costa County
38.06,-122.32,California,Contra Costa County
38,-122.28,California,Contra Costa County
38,-122.29,California,Contra Costa County
38.03,-122.36,California,Contra Costa County
38,-122.3,California,Contra Costa County
38,-122.31,California,Contra Costa County
38.01,-122.31,California,Contra Costa County
37.99,-122.28,California,Contra Costa County
37.98,-122.26,California,Contra Costa County
37.99,-122.27,California,Contra Costa County
37.98,-122.27,California,Contra Costa County
38.02,-122.26,California,Contra Costa County
38.01,-122.24,California,Contra Costa County
38,-122.25,California,Contra Costa County
38,-122.26,California,Contra Costa County
38,-122.27,California,Contra Costa County
37.98,-122.29,California,Contra Costa County
37.96,-122.28,California,Contra Costa County
37.97,-122.27,California,Contra Costa County
37.97,-122.3,California,Contra Costa County
37.97,-122.29,California,Contra Costa County
37.94,-122.29,California,Contra Costa County
37.95,-122.32,California,Contra Costa County
37.94,-122.31,California,Contra Costa County
37.99,-122.31,California,Contra Costa County
37.98,-122.3,California,Contra Costa County
37.97,-122.32,California,Contra Costa County
38.01,-122.32,California,Contra Costa County
38,-122.33,California,Contra Costa County
37.99,-122.32,California,Contra Costa County
38,-122.32,California,Contra Costa County
37.99,-122.34,California,Contra Costa County
37.98,-122.33,California,Contra Costa County
37.99,-122.33,California,Contra Costa County
38,-122.39,California,Contra Costa County
37.96,-122.36,California,Contra Costa County
37.95,-122.36,California,Contra Costa County
37.95,-122.37,California,Contra Costa County
37.96,-122.37,California,Contra Costa County
37.98,-122.41,California,Contra Costa County
37.98,-122.34,California,Contra Costa County
37.98,-122.35,California,Contra Costa County
37.97,-122.34,California,Contra Costa County
37.96,-122.35,California,Contra Costa County
37.97,-122.35,California,Contra Costa County
37.97,-122.33,California,Contra Costa County
37.96,-122.33,California,Contra Costa County
37.95,-122.35,California,Contra Costa County
37.96,-122.32,California,Contra Costa County
37.95,-122.33,California,Contra Costa County
37.96,-122.34,California,Contra Costa County
37.94,-122.32,California,Contra Costa County
37.93,-122.32,California,Contra Costa County
37.94,-122.33,California,Contra Costa County
37.95,-122.34,California,Contra Costa County
37.94,-122.34,California,Contra Costa County
37.94,-122.35,California,Contra Costa County
37.94,-122.36,California,Contra Costa County
37.94,-122.37,California,Contra Costa County
37.93,-122.35,California,Contra Costa County
37.93,-122.36,California,Contra Costa County
37.93,-122.37,California,Contra Costa County
37.91,-122.38,California,Contra Costa County
37.93,-122.42,California,Marin County
37.94,-122.41,California,Contra Costa County
37.93,-122.34,California,Contra Costa County
37.91,-122.33,California,Contra Costa County
37.92,-122.35,California,Contra Costa County
37.92,-122.36,California,Contra Costa County
37.91,-122.35,California,Contra Costa County
37.93,-122.33,California,Contra Costa County
37.92,-122.32,California,Contra Costa County
37.92,-122.33,California,Contra Costa County
37.91,-122.32,California,Contra Costa County
37.91,-122.31,California,Contra Costa County
37.93,-122.31,California,Contra Costa County
37.92,-122.3,California,Contra Costa County
37.92,-122.29,California,Contra Costa County
37.93,-122.3,California,Contra Costa County
37.92,-122.31,California,Contra Costa County
37.91,-122.3,California,Contra Costa County
37.91,-122.29,California,Contra Costa County
37.91,-122.28,California,Contra Costa County
37.91,-122.27,California,Contra Costa County
